NumQuestions,count_nulls,count_not_nulls,CreationDateOnly
"6656","6288","368","2013-03-25 00:00:00"
"6905","6496","409","2013-03-26 00:00:00"
"6853","6468","385","2013-03-27 00:00:00"
"6856","6466","390","2013-03-28 00:00:00"
"5455","5056","399","2013-03-29 00:00:00"
"3513","3268","245","2013-03-30 00:00:00"
"3438","3170","268","2013-03-31 00:00:00"
"5547","5187","360","2013-04-01 00:00:00"
"7085","6640","445","2013-04-02 00:00:00"
"7272","6855","417","2013-04-03 00:00:00"
"7176","6750","426","2013-04-04 00:00:00"
"6550","6135","415","2013-04-05 00:00:00"
"3621","3399","222","2013-04-06 00:00:00"
"3801","3539","262","2013-04-07 00:00:00"
"6713","6277","436","2013-04-08 00:00:00"
"7250","6789","461","2013-04-09 00:00:00"
"7321","6894","427","2013-04-10 00:00:00"
"6773","6433","340","2013-04-11 00:00:00"
"6629","6268","361","2013-04-12 00:00:00"
"3555","3306","249","2013-04-13 00:00:00"
"3710","3475","235","2013-04-14 00:00:00"
"6439","6061","378","2013-04-15 00:00:00"
"6841","6445","396","2013-04-16 00:00:00"
"7045","6708","337","2013-04-17 00:00:00"
"6982","6602","380","2013-04-18 00:00:00"
"6168","5847","321","2013-04-19 00:00:00"
"3631","3435","196","2013-04-20 00:00:00"
"3421","3239","182","2013-04-21 00:00:00"
"6539","6220","319","2013-04-22 00:00:00"
"6947","6609","338","2013-04-23 00:00:00"
"7139","6796","343","2013-04-24 00:00:00"
"6910","6579","331","2013-04-25 00:00:00"
"6191","5851","340","2013-04-26 00:00:00"
"3426","3192","234","2013-04-27 00:00:00"
"3606","3381","225","2013-04-28 00:00:00"
"6318","6006","312","2013-04-29 00:00:00"
"6373","6073","300","2013-04-30 00:00:00"
"5403","5102","301","2013-05-01 00:00:00"
"6561","6236","325","2013-05-02 00:00:00"
"5910","5550","360","2013-05-03 00:00:00"
"3351","3128","223","2013-05-04 00:00:00"
"3241","3035","206","2013-05-05 00:00:00"
"5800","5452","348","2013-05-06 00:00:00"
"6598","6212","386","2013-05-07 00:00:00"
"6581","6231","350","2013-05-08 00:00:00"
"6438","6087","351","2013-05-09 00:00:00"
"5818","5444","374","2013-05-10 00:00:00"
"3255","3035","220","2013-05-11 00:00:00"
"3216","3008","208","2013-05-12 00:00:00"
"6153","5813","340","2013-05-13 00:00:00"
"6671","6277","394","2013-05-14 00:00:00"
"6771","6440","331","2013-05-15 00:00:00"
"6883","6500","383","2013-05-16 00:00:00"
"6096","5749","347","2013-05-17 00:00:00"
"3307","3045","262","2013-05-18 00:00:00"
"3261","3044","217","2013-05-19 00:00:00"
"5936","5541","395","2013-05-20 00:00:00"
"6653","6275","378","2013-05-21 00:00:00"
"6839","6481","358","2013-05-22 00:00:00"
"6857","6473","384","2013-05-23 00:00:00"
"5900","5563","337","2013-05-24 00:00:00"
"3042","2804","238","2013-05-25 00:00:00"
"3005","2790","215","2013-05-26 00:00:00"
"5407","5101","306","2013-05-27 00:00:00"
"6539","6166","373","2013-05-28 00:00:00"
"6822","6453","369","2013-05-29 00:00:00"
"6784","6426","358","2013-05-30 00:00:00"
"6077","5682","395","2013-05-31 00:00:00"
"3298","3061","237","2013-06-01 00:00:00"
"3106","2894","212","2013-06-02 00:00:00"
"6052","5696","356","2013-06-03 00:00:00"
"6608","6225","383","2013-06-04 00:00:00"
"6890","6538","352","2013-06-05 00:00:00"
"6825","6460","365","2013-06-06 00:00:00"
"6265","5946","319","2013-06-07 00:00:00"
"3265","3044","221","2013-06-08 00:00:00"
"3180","2947","233","2013-06-09 00:00:00"
"6017","5628","389","2013-06-10 00:00:00"
"6604","6219","385","2013-06-11 00:00:00"
"6596","6226","370","2013-06-12 00:00:00"
"6684","6319","365","2013-06-13 00:00:00"
"6078","5714","364","2013-06-14 00:00:00"
"3107","2874","233","2013-06-15 00:00:00"
"3038","2837","201","2013-06-16 00:00:00"
"6263","5927","336","2013-06-17 00:00:00"
"6892","6482","410","2013-06-18 00:00:00"
"6940","6549","391","2013-06-19 00:00:00"
"6970","6605","365","2013-06-20 00:00:00"
"6107","5756","351","2013-06-21 00:00:00"
"3204","2980","224","2013-06-22 00:00:00"
"3086","2879","207","2013-06-23 00:00:00"
"6349","5994","355","2013-06-24 00:00:00"
"6858","6430","428","2013-06-25 00:00:00"
"7034","6679","355","2013-06-26 00:00:00"
"7051","6695","356","2013-06-27 00:00:00"
"6172","5843","329","2013-06-28 00:00:00"
"3175","2961","214","2013-06-29 00:00:00"
"3136","2938","198","2013-06-30 00:00:00"
"6051","5722","329","2013-07-01 00:00:00"
"6911","6572","339","2013-07-02 00:00:00"
"6915","6546","369","2013-07-03 00:00:00"
"6054","5795","259","2013-07-04 00:00:00"
"5736","5423","313","2013-07-05 00:00:00"
"2980","2791","189","2013-07-06 00:00:00"
"2921","2717","204","2013-07-07 00:00:00"
"6296","5955","341","2013-07-08 00:00:00"
"6926","6550","376","2013-07-09 00:00:00"
"6937","6589","348","2013-07-10 00:00:00"
"7022","6616","406","2013-07-11 00:00:00"
"6189","5877","312","2013-07-12 00:00:00"
"2991","2813","178","2013-07-13 00:00:00"
"2999","2836","163","2013-07-14 00:00:00"
"6569","6236","333","2013-07-15 00:00:00"
"7199","6854","345","2013-07-16 00:00:00"
"7350","7003","347","2013-07-17 00:00:00"
"7293","6975","318","2013-07-18 00:00:00"
"6480","6137","343","2013-07-19 00:00:00"
"3240","3053","187","2013-07-20 00:00:00"
"3248","3083","165","2013-07-21 00:00:00"
"6623","6310","313","2013-07-22 00:00:00"
"7309","6941","368","2013-07-23 00:00:00"
"7435","7114","321","2013-07-24 00:00:00"
"7318","6977","341","2013-07-25 00:00:00"
"6611","6256","355","2013-07-26 00:00:00"
"3351","3151","200","2013-07-27 00:00:00"
"3378","3170","208","2013-07-28 00:00:00"
"6725","6391","334","2013-07-29 00:00:00"
"7169","6793","376","2013-07-30 00:00:00"
"7297","6926","371","2013-07-31 00:00:00"
"7219","6891","328","2013-08-01 00:00:00"
"6397","6083","314","2013-08-02 00:00:00"
"3210","3013","197","2013-08-03 00:00:00"
"3200","3017","183","2013-08-04 00:00:00"
"6422","6080","342","2013-08-05 00:00:00"
"6885","6532","353","2013-08-06 00:00:00"
"7211","6848","363","2013-08-07 00:00:00"
"6881","6493","388","2013-08-08 00:00:00"
"5823","5507","316","2013-08-09 00:00:00"
"3071","2881","190","2013-08-10 00:00:00"
"3179","3002","177","2013-08-11 00:00:00"
"6442","6090","352","2013-08-12 00:00:00"
"6965","6580","385","2013-08-13 00:00:00"
"7025","6642","383","2013-08-14 00:00:00"
"6008","5662","346","2013-08-15 00:00:00"
"6075","5750","325","2013-08-16 00:00:00"
"3245","3074","171","2013-08-17 00:00:00"
"3257","3077","180","2013-08-18 00:00:00"
"6185","5812","373","2013-08-19 00:00:00"
"6738","6416","322","2013-08-20 00:00:00"
"6889","6551","338","2013-08-21 00:00:00"
"7039","6703","336","2013-08-22 00:00:00"
"6374","6048","326","2013-08-23 00:00:00"
"3319","3139","180","2013-08-24 00:00:00"
"3235","3054","181","2013-08-25 00:00:00"
"6200","5866","334","2013-08-26 00:00:00"
"6737","6420","317","2013-08-27 00:00:00"
"7044","6674","370","2013-08-28 00:00:00"
"6926","6599","327","2013-08-29 00:00:00"
"5990","5665","325","2013-08-30 00:00:00"
"3265","3069","196","2013-08-31 00:00:00"
"3131","2941","190","2013-09-01 00:00:00"
"5593","5280","313","2013-09-02 00:00:00"
"6422","6108","314","2013-09-03 00:00:00"
"6826","6500","326","2013-09-04 00:00:00"
"6758","6413","345","2013-09-05 00:00:00"
"6175","5883","292","2013-09-06 00:00:00"
"3291","3098","193","2013-09-07 00:00:00"
"3365","3146","219","2013-09-08 00:00:00"
"5930","5630","300","2013-09-09 00:00:00"
"6714","6408","306","2013-09-10 00:00:00"
"6926","6586","340","2013-09-11 00:00:00"
"7019","6720","299","2013-09-12 00:00:00"
"6318","6013","305","2013-09-13 00:00:00"
"3293","3102","191","2013-09-14 00:00:00"
"3449","3274","175","2013-09-15 00:00:00"
"6527","6213","314","2013-09-16 00:00:00"
"6954","6590","364","2013-09-17 00:00:00"
"6900","6558","342","2013-09-18 00:00:00"
"7037","6702","335","2013-09-19 00:00:00"
"6326","6011","315","2013-09-20 00:00:00"
"3498","3321","177","2013-09-21 00:00:00"
"3451","3242","209","2013-09-22 00:00:00"
"6407","6080","327","2013-09-23 00:00:00"
"7200","6826","374","2013-09-24 00:00:00"
"7157","6841","316","2013-09-25 00:00:00"
"7196","6831","365","2013-09-26 00:00:00"
"6343","6012","331","2013-09-27 00:00:00"
"3388","3195","193","2013-09-28 00:00:00"
"3529","3303","226","2013-09-29 00:00:00"
"6565","6195","370","2013-09-30 00:00:00"
"6819","6443","376","2013-10-01 00:00:00"
"6426","6096","330","2013-10-02 00:00:00"
"6983","6659","324","2013-10-03 00:00:00"
"6529","6185","344","2013-10-04 00:00:00"
"3519","3323","196","2013-10-05 00:00:00"
"3559","3390","169","2013-10-06 00:00:00"
"6682","6392","290","2013-10-07 00:00:00"
"7304","6991","313","2013-10-08 00:00:00"
"7429","7096","333","2013-10-09 00:00:00"
"7230","6879","351","2013-10-10 00:00:00"
"6421","6073","348","2013-10-11 00:00:00"
"3539","3336","203","2013-10-12 00:00:00"
"3561","3293","268","2013-10-13 00:00:00"
"6100","5743","357","2013-10-14 00:00:00"
"6782","6412","370","2013-10-15 00:00:00"
"7073","6760","313","2013-10-16 00:00:00"
"7171","6863","308","2013-10-17 00:00:00"
"6527","6176","351","2013-10-18 00:00:00"
"3605","3406","199","2013-10-19 00:00:00"
"3703","3503","200","2013-10-20 00:00:00"
"7002","6650","352","2013-10-21 00:00:00"
"7366","6996","370","2013-10-22 00:00:00"
"7413","7081","332","2013-10-23 00:00:00"
"7617","7266","351","2013-10-24 00:00:00"
"6716","6370","346","2013-10-25 00:00:00"
"3638","3442","196","2013-10-26 00:00:00"
"3788","3574","214","2013-10-27 00:00:00"
"6831","6493","338","2013-10-28 00:00:00"
"7431","7102","329","2013-10-29 00:00:00"
"7344","7005","339","2013-10-30 00:00:00"
"6961","6627","334","2013-10-31 00:00:00"
"5712","5431","281","2013-11-01 00:00:00"
"3374","3183","191","2013-11-02 00:00:00"
"3607","3400","207","2013-11-03 00:00:00"
"6311","6027","284","2013-11-04 00:00:00"
"6726","6431","295","2013-11-05 00:00:00"
"7347","7003","344","2013-11-06 00:00:00"
"7484","7171","313","2013-11-07 00:00:00"
"6658","6357","301","2013-11-08 00:00:00"
"3765","3581","184","2013-11-09 00:00:00"
"3847","3649","198","2013-11-10 00:00:00"
"6697","6404","293","2013-11-11 00:00:00"
"7442","7096","346","2013-11-12 00:00:00"
"7473","7104","369","2013-11-13 00:00:00"
"7412","7062","350","2013-11-14 00:00:00"
"6753","6413","340","2013-11-15 00:00:00"
"3931","3716","215","2013-11-16 00:00:00"
"3899","3673","226","2013-11-17 00:00:00"
"7022","6687","335","2013-11-18 00:00:00"
"7474","7110","364","2013-11-19 00:00:00"
"7766","7354","412","2013-11-20 00:00:00"
"7612","7202","410","2013-11-21 00:00:00"
"6941","6592","349","2013-11-22 00:00:00"
"3972","3717","255","2013-11-23 00:00:00"
"3954","3738","216","2013-11-24 00:00:00"
"6922","6541","381","2013-11-25 00:00:00"
"7547","7164","383","2013-11-26 00:00:00"
"7332","6959","373","2013-11-27 00:00:00"
"6461","6102","359","2013-11-28 00:00:00"
"5567","5241","326","2013-11-29 00:00:00"
"3760","3539","221","2013-11-30 00:00:00"
"3706","3471","235","2013-12-01 00:00:00"
"6736","6324","412","2013-12-02 00:00:00"
"7391","6992","399","2013-12-03 00:00:00"
"7619","7198","421","2013-12-04 00:00:00"
"7513","7089","424","2013-12-05 00:00:00"
"6790","6383","407","2013-12-06 00:00:00"
"3877","3616","261","2013-12-07 00:00:00"
"3933","3688","245","2013-12-08 00:00:00"
"6916","6493","423","2013-12-09 00:00:00"
"7444","7035","409","2013-12-10 00:00:00"
"7552","7116","436","2013-12-11 00:00:00"
"7414","6979","435","2013-12-12 00:00:00"
"6405","6056","349","2013-12-13 00:00:00"
"3559","3309","250","2013-12-14 00:00:00"
"3706","3428","278","2013-12-15 00:00:00"
"6643","6176","467","2013-12-16 00:00:00"
"7205","6732","473","2013-12-17 00:00:00"
"7237","6750","487","2013-12-18 00:00:00"
"6972","6522","450","2013-12-19 00:00:00"
"5854","5477","377","2013-12-20 00:00:00"
"3243","2995","248","2013-12-21 00:00:00"
"3275","3017","258","2013-12-22 00:00:00"
"5344","5006","338","2013-12-23 00:00:00"
"4343","4000","343","2013-12-24 00:00:00"
"2937","2692","245","2013-12-25 00:00:00"
"4633","4331","302","2013-12-26 00:00:00"
"4981","4630","351","2013-12-27 00:00:00"
"3322","3093","229","2013-12-28 00:00:00"
"3318","3102","216","2013-12-29 00:00:00"
"5428","5068","360","2013-12-30 00:00:00"
"4268","3971","297","2013-12-31 00:00:00"
"3011","2816","195","2014-01-01 00:00:00"
"5894","5525","369","2014-01-02 00:00:00"
"6224","5777","447","2014-01-03 00:00:00"
"4091","3814","277","2014-01-04 00:00:00"
"3783","3535","248","2014-01-05 00:00:00"
"6452","6044","408","2014-01-06 00:00:00"
"7043","6677","366","2014-01-07 00:00:00"
"7669","7272","397","2014-01-08 00:00:00"
"7476","7082","394","2014-01-09 00:00:00"
"7030","6635","395","2014-01-10 00:00:00"
"3932","3698","234","2014-01-11 00:00:00"
"3832","3612","220","2014-01-12 00:00:00"
"6873","6521","352","2014-01-13 00:00:00"
"7073","6725","348","2014-01-14 00:00:00"
"7542","7200","342","2014-01-15 00:00:00"
"7619","7260","359","2014-01-16 00:00:00"
"7047","6702","345","2014-01-17 00:00:00"
"4090","3853","237","2014-01-18 00:00:00"
"3933","3696","237","2014-01-19 00:00:00"
"6934","6559","375","2014-01-20 00:00:00"
"7622","7215","407","2014-01-21 00:00:00"
"7892","7483","409","2014-01-22 00:00:00"
"7858","7428","430","2014-01-23 00:00:00"
"6963","6576","387","2014-01-24 00:00:00"
"4110","3903","207","2014-01-25 00:00:00"
"4119","3865","254","2014-01-26 00:00:00"
"7280","6900","380","2014-01-27 00:00:00"
"7836","7440","396","2014-01-28 00:00:00"
"8045","7667","378","2014-01-29 00:00:00"
"7676","7304","372","2014-01-30 00:00:00"
"6875","6505","370","2014-01-31 00:00:00"
"4038","3817","221","2014-02-01 00:00:00"
"3989","3767","222","2014-02-02 00:00:00"
"6999","6604","395","2014-02-03 00:00:00"
"7820","7435","385","2014-02-04 00:00:00"
"7922","7544","378","2014-02-05 00:00:00"
"8009","7600","409","2014-02-06 00:00:00"
"7265","6918","347","2014-02-07 00:00:00"
"4208","3990","218","2014-02-08 00:00:00"
"4333","4098","235","2014-02-09 00:00:00"
"7579","7127","452","2014-02-10 00:00:00"
"8112","7666","446","2014-02-11 00:00:00"
"8270","7838","432","2014-02-12 00:00:00"
"7932","7524","408","2014-02-13 00:00:00"
"7153","6738","415","2014-02-14 00:00:00"
"4252","4000","252","2014-02-15 00:00:00"
"4228","3923","305","2014-02-16 00:00:00"
"7366","6944","422","2014-02-17 00:00:00"
"8236","7757","479","2014-02-18 00:00:00"
"8603","8094","509","2014-02-19 00:00:00"
"8473","7947","526","2014-02-20 00:00:00"
"7761","7340","421","2014-02-21 00:00:00"
"4562","4259","303","2014-02-22 00:00:00"
"4520","4225","295","2014-02-23 00:00:00"
"8005","7546","459","2014-02-24 00:00:00"
"8401","7933","468","2014-02-25 00:00:00"
"8581","8140","441","2014-02-26 00:00:00"
"8578","8251","327","2014-02-27 00:00:00"
"7739","7453","286","2014-02-28 00:00:00"
"4418","4231","187","2014-03-01 00:00:00"
"4310","4116","194","2014-03-02 00:00:00"
"7578","7285","293","2014-03-03 00:00:00"
"8188","7892","296","2014-03-04 00:00:00"
"8616","8313","303","2014-03-05 00:00:00"
"8523","8250","273","2014-03-06 00:00:00"
"7658","7375","283","2014-03-07 00:00:00"
"4379","4215","164","2014-03-08 00:00:00"
"4332","4133","199","2014-03-09 00:00:00"
"7789","7509","280","2014-03-10 00:00:00"
"8217","7935","282","2014-03-11 00:00:00"
"8745","8452","293","2014-03-12 00:00:00"
"8740","8469","271","2014-03-13 00:00:00"
"7658","7396","262","2014-03-14 00:00:00"
"4325","4183","142","2014-03-15 00:00:00"
"4388","4217","171","2014-03-16 00:00:00"
"7467","7213","254","2014-03-17 00:00:00"
"8309","8032","277","2014-03-18 00:00:00"
"8664","8401","263","2014-03-19 00:00:00"
"8553","8289","264","2014-03-20 00:00:00"
"7622","7374","248","2014-03-21 00:00:00"
"4419","4256","163","2014-03-22 00:00:00"
"4408","4259","149","2014-03-23 00:00:00"
"7694","7439","255","2014-03-24 00:00:00"
"8292","8018","274","2014-03-25 00:00:00"
"8543","8235","308","2014-03-26 00:00:00"
"8338","8067","271","2014-03-27 00:00:00"
"7407","7150","257","2014-03-28 00:00:00"
"4294","4144","150","2014-03-29 00:00:00"
"4280","4116","164","2014-03-30 00:00:00"
"7394","7165","229","2014-03-31 00:00:00"
"7940","7667","273","2014-04-01 00:00:00"
"8448","8186","262","2014-04-02 00:00:00"
"8265","8014","251","2014-04-03 00:00:00"
"7494","7249","245","2014-04-04 00:00:00"
"4287","4108","179","2014-04-05 00:00:00"
"4342","4171","171","2014-04-06 00:00:00"
"7669","7400","269","2014-04-07 00:00:00"
"8201","7943","258","2014-04-08 00:00:00"
"8160","7888","272","2014-04-09 00:00:00"
"8047","7733","314","2014-04-10 00:00:00"
"7295","7014","281","2014-04-11 00:00:00"
"4225","4080","145","2014-04-12 00:00:00"
"4076","3918","158","2014-04-13 00:00:00"
"7182","6904","278","2014-04-14 00:00:00"
"7796","7534","262","2014-04-15 00:00:00"
"7968","7670","298","2014-04-16 00:00:00"
"7350","7064","286","2014-04-17 00:00:00"
"6000","5789","211","2014-04-18 00:00:00"
"4110","3949","161","2014-04-19 00:00:00"
"3687","3551","136","2014-04-20 00:00:00"
"6230","5998","232","2014-04-21 00:00:00"
"7881","7592","289","2014-04-22 00:00:00"
"7949","7651","298","2014-04-23 00:00:00"
"7776","7471","305","2014-04-24 00:00:00"
"7448","7184","264","2014-04-25 00:00:00"
"4083","3869","214","2014-04-26 00:00:00"
"4106","3918","188","2014-04-27 00:00:00"
"7285","6994","291","2014-04-28 00:00:00"
"7598","7300","298","2014-04-29 00:00:00"
"7049","6791","258","2014-04-30 00:00:00"
"5987","5734","253","2014-05-01 00:00:00"
"6292","6035","257","2014-05-02 00:00:00"
"3894","3682","212","2014-05-03 00:00:00"
"3806","3626","180","2014-05-04 00:00:00"
"6599","6283","316","2014-05-05 00:00:00"
"7127","6803","324","2014-05-06 00:00:00"
"7482","7146","336","2014-05-07 00:00:00"
"7709","7334","375","2014-05-08 00:00:00"
"6627","6286","341","2014-05-09 00:00:00"
"3764","3553","211","2014-05-10 00:00:00"
"3706","3493","213","2014-05-11 00:00:00"
"6850","6455","395","2014-05-12 00:00:00"
"7281","6809","472","2014-05-13 00:00:00"
"7483","7053","430","2014-05-14 00:00:00"
"7502","7084","418","2014-05-15 00:00:00"
"4663","4391","272","2014-05-16 00:00:00"
"3510","3273","237","2014-05-17 00:00:00"
"3378","3130","248","2014-05-18 00:00:00"
"6680","6253","427","2014-05-19 00:00:00"
"7299","6845","454","2014-05-20 00:00:00"
"7625","7246","379","2014-05-21 00:00:00"
"7400","6970","430","2014-05-22 00:00:00"
"6561","6233","328","2014-05-23 00:00:00"
"3351","3106","245","2014-05-24 00:00:00"
"3327","3081","246","2014-05-25 00:00:00"
"5707","5386","321","2014-05-26 00:00:00"
"6826","6411","415","2014-05-27 00:00:00"
"7172","6784","388","2014-05-28 00:00:00"
"6753","6414","339","2014-05-29 00:00:00"
"6303","5953","350","2014-05-30 00:00:00"
"2907","2738","169","2014-05-31 00:00:00"
"3264","3050","214","2014-06-01 00:00:00"
"6134","5770","364","2014-06-02 00:00:00"
"6877","6489","388","2014-06-03 00:00:00"
"7245","6863","382","2014-06-04 00:00:00"
"7148","6760","388","2014-06-05 00:00:00"
"6319","5960","359","2014-06-06 00:00:00"
"2987","2809","178","2014-06-07 00:00:00"
"3392","3184","208","2014-06-08 00:00:00"
"6026","5694","332","2014-06-09 00:00:00"
"6969","6624","345","2014-06-10 00:00:00"
"6875","6538","337","2014-06-11 00:00:00"
"6682","6386","296","2014-06-12 00:00:00"
"6085","5740","345","2014-06-13 00:00:00"
"3190","3033","157","2014-06-14 00:00:00"
"3168","3000","168","2014-06-15 00:00:00"
"6029","5726","303","2014-06-16 00:00:00"
"6886","6558","328","2014-06-17 00:00:00"
"6952","6630","322","2014-06-18 00:00:00"
"6886","6592","294","2014-06-19 00:00:00"
"6109","5841","268","2014-06-20 00:00:00"
"3126","2974","152","2014-06-21 00:00:00"
"3241","3057","184","2014-06-22 00:00:00"
"6260","6001","259","2014-06-23 00:00:00"
"6903","6593","310","2014-06-24 00:00:00"
"7129","6818","311","2014-06-25 00:00:00"
"6941","6660","281","2014-06-26 00:00:00"
"6418","6135","283","2014-06-27 00:00:00"
"3059","2904","155","2014-06-28 00:00:00"
"2994","2843","151","2014-06-29 00:00:00"
"6251","5944","307","2014-06-30 00:00:00"
"6512","6205","307","2014-07-01 00:00:00"
"7065","6733","332","2014-07-02 00:00:00"
"7069","6757","312","2014-07-03 00:00:00"
"5282","5006","276","2014-07-04 00:00:00"
"3077","2894","183","2014-07-05 00:00:00"
"3184","3013","171","2014-07-06 00:00:00"
"6647","6352","295","2014-07-07 00:00:00"
"6918","6597","321","2014-07-08 00:00:00"
"7097","6829","268","2014-07-09 00:00:00"
"6919","6632","287","2014-07-10 00:00:00"
"6362","6053","309","2014-07-11 00:00:00"
"3145","2981","164","2014-07-12 00:00:00"
"3096","2936","160","2014-07-13 00:00:00"
"6501","6256","245","2014-07-14 00:00:00"
"7044","6752","292","2014-07-15 00:00:00"
"7356","7061","295","2014-07-16 00:00:00"
"7244","6965","279","2014-07-17 00:00:00"
"6368","6078","290","2014-07-18 00:00:00"
"3358","3193","165","2014-07-19 00:00:00"
"3206","3040","166","2014-07-20 00:00:00"
"6831","6542","289","2014-07-21 00:00:00"
"7411","7069","342","2014-07-22 00:00:00"
"7442","7145","297","2014-07-23 00:00:00"
"7281","7020","261","2014-07-24 00:00:00"
"6343","6038","305","2014-07-25 00:00:00"
"3325","3159","166","2014-07-26 00:00:00"
"3357","3181","176","2014-07-27 00:00:00"
"6274","5981","293","2014-07-28 00:00:00"
"6676","6384","292","2014-07-29 00:00:00"
"7003","6693","310","2014-07-30 00:00:00"
"6984","6644","340","2014-07-31 00:00:00"
"6113","5840","273","2014-08-01 00:00:00"
"3181","3015","166","2014-08-02 00:00:00"
"3112","2962","150","2014-08-03 00:00:00"
"6160","5907","253","2014-08-04 00:00:00"
"6714","6448","266","2014-08-05 00:00:00"
"7111","6848","263","2014-08-06 00:00:00"
"7057","6820","237","2014-08-07 00:00:00"
"6314","6048","266","2014-08-08 00:00:00"
"3307","3136","171","2014-08-09 00:00:00"
"3257","3083","174","2014-08-10 00:00:00"
"6420","6134","286","2014-08-11 00:00:00"
"7065","6764","301","2014-08-12 00:00:00"
"7056","6732","324","2014-08-13 00:00:00"
"6895","6618","277","2014-08-14 00:00:00"
"5206","4948","258","2014-08-15 00:00:00"
"3031","2899","132","2014-08-16 00:00:00"
"3123","2964","159","2014-08-17 00:00:00"
"6115","5827","288","2014-08-18 00:00:00"
"6769","6469","300","2014-08-19 00:00:00"
"6862","6558","304","2014-08-20 00:00:00"
"6810","6485","325","2014-08-21 00:00:00"
"6186","5912","274","2014-08-22 00:00:00"
"3253","3091","162","2014-08-23 00:00:00"
"3280","3099","181","2014-08-24 00:00:00"
"5940","5693","247","2014-08-25 00:00:00"
"6722","6432","290","2014-08-26 00:00:00"
"6924","6587","337","2014-08-27 00:00:00"
"6688","6382","306","2014-08-28 00:00:00"
"5581","5311","270","2014-08-29 00:00:00"
"3090","2937","153","2014-08-30 00:00:00"
"2999","2852","147","2014-08-31 00:00:00"
"5410","5180","230","2014-09-01 00:00:00"
"6383","6070","313","2014-09-02 00:00:00"
"6787","6487","300","2014-09-03 00:00:00"
"6794","6485","309","2014-09-04 00:00:00"
"5940","5679","261","2014-09-05 00:00:00"
"3288","3124","164","2014-09-06 00:00:00"
"3172","2997","175","2014-09-07 00:00:00"
"6081","5813","268","2014-09-08 00:00:00"
"6520","6245","275","2014-09-09 00:00:00"
"6982","6668","314","2014-09-10 00:00:00"
"6994","6705","289","2014-09-11 00:00:00"
"6207","5910","297","2014-09-12 00:00:00"
"3337","3160","177","2014-09-13 00:00:00"
"3354","3184","170","2014-09-14 00:00:00"
"6334","6035","299","2014-09-15 00:00:00"
"6827","6555","272","2014-09-16 00:00:00"
"6994","6699","295","2014-09-17 00:00:00"
"7128","6789","339","2014-09-18 00:00:00"
"6162","5907","255","2014-09-19 00:00:00"
"3346","3204","142","2014-09-20 00:00:00"
"3429","3255","174","2014-09-21 00:00:00"
"6393","6111","282","2014-09-22 00:00:00"
"6942","6652","290","2014-09-23 00:00:00"
"6994","6742","252","2014-09-24 00:00:00"
"6898","6637","261","2014-09-25 00:00:00"
"6405","6157","248","2014-09-26 00:00:00"
"3256","3087","169","2014-09-27 00:00:00"
"3344","3143","201","2014-09-28 00:00:00"
